age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,y
-0.0314431151232791,0.297024265215976,0.795820680214461,0.8297404571416565,0.12161799131350233,-0.4941272496707656,0.9581755363308642,-2.5537097703155145,0.2689562067292045,-1.1255930899557949,0.707534139008413,-0.8266888381588929,-0.14404469041774107,-0.4354810109241645,0
-1.301389006309902,0.6700209460333629,-0.6483415341523372,0.8297404571416565,0.12161799131350233,-0.4192081048576751,-1.0436501059391414,0.3915871770645449,0.2689562067292045,-1.4835164432812449,-0.3224433588118313,0.7029248941973405,-0.14404469041774107,-0.4354810109241645,0
-0.0314431151232791,0.297024265215976,0.795820680214461,0.8297404571416565,0.12161799131350233,-0.053841550805429336,-1.0436501059391414,0.3915871770645449,0.2689562067292045,-0.8869775210721617,-0.6657691914185795,0.7029248941973405,-0.14404469041774107,1.3578830752325626,1
-0.0314431151232791,1.04301762685075,-0.6483415341523372,-0.5648437314241643,0.12161799131350233,-0.6749104034588752,0.9581755363308642,0.3915871770645449,0.2689562067292045,0.7833314611132707,0.707534139008413,1.4677317603754572,-0.14404469041774107,-0.4354810109241645,1
-0.0314431151232791,1.04301762685075,-2.092503748519136,-0.5648437314241643,0.12161799131350233,2.059638382218928,0.9581755363308642,0.3915871770645449,0.2689562067292045,0.9026392455550872,0.02088247379491678,-0.061881971980776274,4.021131786150218,2.5534591326703806,1
-0.0314431151232791,0.6700209460333629,0.795820680214461,-0.5648437314241643,0.12161799131350233,-0.5940194427548862,0.9581755363308642,0.3915871770645449,0.2689562067292045,0.7833314611132707,0.707534139008413,1.4677317603754572,-0.14404469041774107,-0.4354810109241645,1
-0.0314431151232791,1.04301762685075,-0.6483415341523372,-0.5648437314241643,0.12161799131350233,-0.6743675111051571,-1.0436501059391414,0.3915871770645449,0.2689562067292045,1.0219470299969038,0.3642083064016649,-1.5914957043370097,-0.7390699013560209,-0.4354810109241645,0
1.2385027760633438,-0.4489690964187982,0.795820680214461,0.8297404571416565,0.12161799131350233,-0.118988633251595,0.9581755363308642,0.3915871770645449,0.2689562067292045,0.18679253890418773,0.02088247379491678,-0.061881971980776274,-0.7390699013560209,-0.4354810109241645,0
-1.301389006309902,1.04301762685075,-0.6483415341523372,-0.5648437314241643,0.12161799131350233,1.2105547410039024,0.9581755363308642,0.3915871770645449,0.2689562067292045,-0.4097463833048952,-2.0390725218455716,1.4677317603754572,-0.14404469041774107,-0.4354810109241645,1
-0.0314431151232791,-0.8219657772361852,-2.092503748519136,-0.5648437314241643,0.12161799131350233,0.18448819247679327,-1.0436501059391414,0.3915871770645449,0.2689562067292045,-0.767669736630345,0.3642083064016649,1.4677317603754572,-0.7390699013560209,-0.4354810109241645,1
-1.301389006309902,0.6700209460333629,0.795820680214461,0.8297404571416565,0.12161799131350233,-0.199336701601866,-1.0436501059391414,0.3915871770645449,0.2689562067292045,1.4991781677641702,1.0508599716151612,1.4677317603754572,-0.7390699013560209,-0.4354810109241645,0
-0.0314431151232791,-2.6869491813231208,-0.6483415341523372,0.8297404571416565,0.12161799131350233,-0.6597094175547699,0.9581755363308642,-2.5537097703155145,0.2689562067292045,-0.5290541677467119,0.707534139008413,-0.8266888381588929,-0.14404469041774107,-0.4354810109241645,0
-1.301389006309902,0.297024265215976,-0.6483415341523372,-1.959427919989985,0.12161799131350233,-0.5022706349765362,-1.0436501059391414,0.3915871770645449,0.2689562067292045,-0.8869775210721617,1.0508599716151612,-1.5914957043370097,-0.7390699013560209,-0.4354810109241645,0
