age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,y
-1.3183063798895296,0.6667762029813004,0.7832468775450002,0.8383267399822475,0.12443469588671727,-0.17700493730017947,0.9537350655215686,0.39202056179747163,0.2653139818434945,-1.5906643937788576,-0.33503104143262297,0.7118841673801724,-0.7423834024271816,-0.435995246087054,1
-0.04456314046264341,0.29526376631549717,0.7832468775450002,0.8383267399822475,0.12443469588671727,-0.7163482195301711,-1.0485092098958644,0.39202056179747163,0.2653139818434945,-0.39799801448572447,1.0480474806429672,-0.8137857903772535,1.0703344075194998,-0.435995246087054,0
-0.04456314046264341,0.6667762029813004,0.7832468775450002,0.8383267399822475,0.12443469588671727,-0.334175525680085,0.9537350655215686,0.39202056179747163,0.2653139818434945,-0.8750645662029777,0.7022778501240696,-0.05095081149854063,2.278812947483954,-0.435995246087054,0
1.229180098964243,1.0382886396471034,0.7832468775450002,-1.954789311259836,0.12443469588671727,0.12244639424469321,0.9537350655215686,0.39202056179747163,0.2653139818434945,1.5102681923832884,-2.409648824546008,-1.5766207692559664,-0.7423834024271816,-0.435995246087054,0
-1.3183063798895296,1.0382886396471034,-0.6596118370777903,-0.5582312856387942,0.12443469588671727,-0.6689213051418488,-1.0485092098958644,0.39202056179747163,0.2653139818434945,-0.994331204132291,1.0480474806429672,-1.5766207692559664,-0.7423834024271816,-0.435995246087054,0
-0.04456314046264341,-0.07624867035030598,0.7832468775450002,-0.5582312856387942,0.12443469588671727,-0.07057011780080484,0.9537350655215686,0.39202056179747163,0.2653139818434945,1.2717349165246619,-2.409648824546008,-0.05095081149854063,-0.7423834024271816,2.561296831514623,0
-1.3183063798895296,-1.5622984170135186,0.7832468775450002,0.8383267399822475,0.12443469588671727,-0.678296392869773,0.9537350655215686,0.39202056179747163,0.2653139818434945,-1.3521311179202309,-0.33503104143262297,-0.8137857903772535,1.0703344075194998,-0.435995246087054,1
1.229180098964243,-0.8192735436819123,-2.1024705517005806,0.8383267399822475,0.12443469588671727,0.35351473295058944,-1.0485092098958644,0.39202056179747163,0.2653139818434945,1.748801468241915,1.0480474806429672,-1.5766207692559664,-0.7423834024271816,-0.435995246087054,0
-1.3183063798895296,-1.1907859803477154,-0.6596118370777903,0.8383267399822475,0.12443469588671727,-0.47425036585024644,0.9537350655215686,0.39202056179747163,0.2653139818434945,0.07906853723152876,-1.026570302470418,-0.05095081149854063,-0.7423834024271816,0.7629215849536167,0
-0.04456314046264341,0.6667762029813004,0.7832468775450002,0.8383267399822475,0.12443469588671727,-0.2955722232709854,-1.0485092098958644,-2.5508866050669736,0.2653139818434945,-1.5906643937788576,-0.6808006719515205,-0.05095081149854063,-0.7423834024271816,-0.435995246087054,0
1.229180098964243,-1.9338108536793217,-2.1024705517005806,-0.5582312856387942,0.12443469588671727,-0.678296392869773,-1.0485092098958644,0.39202056179747163,0.2653139818434945,-0.15946473862709787,0.010738589086274565,-0.8137857903772535,-0.1381441324449545,-0.435995246087054,1
-0.04456314046264341,0.6667762029813004,0.7832468775450002,0.8383267399822475,0.12443469588671727,-0.6816052473619815,-1.0485092098958644,-2.5508866050669736,0.2653139818434945,0.6754017268780953,-1.026570302470418,-1.5766207692559664,-0.7423834024271816,-0.435995246087054,0
